<BEGIN>;;;;;;;;;;;;;;;
<GENERAL INFORMATION>;;;;;;;;;;;;;;;
Power basis (MVA);100;;;;;;;;;;;;;;
</GENERAL INFORMATION>;;;;;;;;;;;;;;;
<BUSES>;;;;;;;;;;;;;;;
ID;Name;Subsystem market - Name;Subsystem market - ID;Bus type;Base voltage (kV);Minimum voltage magnitude (pu 100-MVA and base voltage);Maximum voltage magnitude (pu 100-MVA and base voltage);Minimum injection of reactive power (MVar);Maximum injection of reactive power (MVar);Area;;;;;
2089;2002;Bus2002;1973;Bus1973;307;337.7;0.132582434;0;0;0;0;0;0;0;0
2090;2427;Bus2427;2266;Bus2266;255;280.5;1.112798608;0;0;0;0;0;0;0;0
2091;1932;Bus1932;2001;Bus2001;307;337.7;0.96881435;0;0;0;0;0;0;0;0
2092;2408;Bus2408;2233;Bus2233;307;337.7;3.659825112;0;0;0;0;0;0;0;0
2093;2408;Bus2408;2259;Bus2259;307;337.7;0.723989448;0;0;0;0;0;0;0;0
2094;2408;Bus2408;2231;Bus2231;307;337.7;0.217838555;0;0;0;0;0;0;0;0
2095;2436;Bus2436;2056;Bus2056;307;337.7;3.04475547;0;0;0;0;0;0;0;0
2096;2173;Bus2173;2388;Bus2388;25;27.5;3.906541465;0;0;0;0;0;0;0;0
2097;2202;Bus2202;2056;Bus2056;307;337.7;3.305164518;0;0;0;0;0;0;0;0
2098;2303;Bus2303;2145;Bus2145;195;214.5;3.202432824;0;0;0;0;0;0;0;0
2099;2303;Bus2303;2067;Bus2067;195;214.5;1.851914268;0;0;0;0;0;0;0;0
2100;2067;Bus2067;2045;Bus2045;195;214.5;2.959499253;0;0;0;0;0;0;0;0
2101;2179;Bus2179;2045;Bus2045;195;214.5;1.689996219;0;0;0;0;0;0;0;0
2102;2259;Bus2259;2228;Bus2228;307;337.7;1.534209183;0;0;0;0;0;0;0;0
2103;2231;Bus2231;2228;Bus2228;195;214.5;0.991102378;0;0;0;0;0;0;0;0
2104;2199;Bus2199;1942;Bus1942;195;214.5;3.87336723;0;0;0;0;0;0;0;0
2105;2232;Bus2232;2072;Bus2072;307;337.7;2.651706094;0;0;0;0;0;0;0;0
2106;2205;Bus2205;2020;Bus2020;300;330;1.993492046;0;0;0;0;0;0;0;0
2107;2427;Bus2427;1932;Bus1932;307;337.7;1.183329724;0;0;0;0;0;0;0;0
2108;2151;Bus2151;1952;Bus1952;227;249.7;4.305204562;0;0;0;0;0;0;0;0
2109;2273;Bus2273;1952;Bus1952;227;249.7;3.319373156;0;0;0;0;0;0;0;0
2110;2308;Bus2308;2306;Bus2306;195;214.5;5.402876275;0;0;0;0;0;0;0;0
2111;2193;Bus2193;2020;Bus2020;195;214.5;4.787291083;0;0;0;0;0;0;0;0
2112;2255;Bus2255;2226;Bus2226;307;337.7;1.878900362;0;0;0;0;0;0;0;0
2113;1983;Bus1983;1941;Bus1941;195;214.5;1.984038411;0;0;0;0;0;0;0;0
2114;2249;Bus2249;1983;Bus1983;227;249.7;4.278219456;0;0;0;0;0;0;0;0
2115;2003;Bus2003;2249;Bus2249;227;249.7;2.356231585;0;0;0;0;0;0;0;0
2116;2318;Bus2318;2188;Bus2188;227;249.7;3.949628024;0;0;0;0;0;0;0;0
2117;2372;Bus2372;2246;Bus2246;227;249.7;4.895694775;0;0;0;0;0;0;0;0
2118;2410;Bus2410;2233;Bus2233;195;214.5;2.021910637;0;0;0;0;0;0;0;0
2119;2410;Bus2410;2365;Bus2365;195;214.5;6.998620572;0;0;0;0;0;0;0;0
2120;2410;Bus2410;2231;Bus2231;195;214.5;0.00475555;0;0;0;0;0;0;0;0
2121;2372;Bus2372;2304;Bus2304;195;214.5;3.45671143;0;0;0;0;0;0;0;0
2122;2034;Bus2034;2145;Bus2145;195;214.5;7.127421185;0;0;0;0;0;0;0;0
2123;2306;Bus2306;2034;Bus2034;195;214.5;0.589057896;0;0;0;0;0;0;0;0
2124;2237;Bus2237;2072;Bus2072;300;330;3.096837169;0;0;0;0;0;0;0;0
2125;2381;Bus2381;2164;Bus2164;195;214.5;3.972832184;0;0;0;0;0;0;0;0
2126;2292;Bus2292;2237;Bus2237;195;214.5;2.419658272;0;0;0;0;0;0;0;0
2127;2292;Bus2292;2067;Bus2067;195;214.5;4.683586278;0;0;0;0;0;0;0;0
2128;1960;Bus1960;2238;Bus2238;300;330;4.417446972;0;0;0;0;0;0;0;0
2129;2318;Bus2318;2185;Bus2185;227;249.7;2.187667288;0;0;0;0;0;0;0;0
2130;2307;Bus2307;2246;Bus2246;227;249.7;3.314617896;0;0;0;0;0;0;0;0
2131;2234;Bus2234;2231;Bus2231;307;337.7;1.903537839;0;0;0;0;0;0;0;0
2132;2012;Bus2012;2003;Bus2003;227;249.7;2.704761977;0;0;0;0;0;0;0;0
2133;2011;Bus2011;2010;Bus2010;300;330;1.333902999;0;0;0;0;0;0;0;0
2134;2308;Bus2308;2164;Bus2164;195;214.5;3.437746873;0;0;0;0;0;0;0;0
2135;2151;Bus2151;2145;Bus2145;227;249.7;0.757622076;0;0;0;0;0;0;0;0
2136;2436;Bus2436;2234;Bus2234;195;214.5;6.771328839;0;0;0;0;0;0;0;0
2137;2291;Bus2291;2072;Bus2072;227;249.7;1.193299195;0;0;0;0;0;0;0;0
2138;2332;Bus2332;2291;Bus2291;227;249.7;1.471699368;0;0;0;0;0;0;0;0
2139;2250;Bus2250;2001;Bus2001;255;280.5;0.809703946;0;0;0;0;0;0;0;0
2140;2365;Bus2365;2172;Bus2172;25;27.5;6.76187385;0;0;0;0;0;0;0;0
2141;1960;Bus1960;2205;Bus2205;195;214.5;2.81746252;0;0;0;0;0;0;0;0
2142;2250;Bus2250;2184;Bus2184;227;249.7;0.260924981;0;0;0;0;0;0;0;0
2143;2226;Bus2226;2002;Bus2002;307;337.7;0.501911026;0;0;0;0;0;0;0;0
2144;2232;Bus2232;2256;Bus2256;307;337.7;0.345665443;0;0;0;0;0;0;0;0
2145;2227;Bus2227;2125;Bus2125;255;280.5;0.274618671;0;0;0;0;0;0;0;0
2146;2232;Bus2232;1982;Bus1982;307;337.7;1.259590364;0;0;0;0;0;0;0;0
2147;2279;Bus2279;2199;Bus2199;307;337.7;3.15837215;0;0;0;0;0;0;0;0
2148;2266;Bus2266;2257;Bus2257;195;214.5;1.239651544;0;0;0;0;0;0;0;0
2149;2318;Bus2318;2001;Bus2001;227;249.7;2.185318506;0;0;0;0;0;0;0;0
2150;2411;Bus2411;2255;Bus2255;255;280.5;0.589516278;0;0;0;0;0;0;0;0
2151;1949;Bus1949;2411;Bus2411;255;280.5;0.994883909;0;0;0;0;0;0;0;0
2152;2427;Bus2427;2411;Bus2411;255;280.5;0.008078705;0;0;0;0;0;0;0;0
2153;2238;Bus2238;2005;Bus2005;195;214.5;0.732984892;0;0;0;0;0;0;0;0
2154;2237;Bus2237;2260;Bus2260;255;280.5;1.417726831;0;0;0;0;0;0;0;0
2155;2238;Bus2238;2261;Bus2261;255;280.5;1.417726831;0;0;0;0;0;0;0;0
2156;2155;Bus2155;2237;Bus2237;195;214.5;1.365129194;0;0;0;0;0;0;0;0
2157;2258;Bus2258;2155;Bus2155;195;214.5;0.732984892;0;0;0;0;0;0;0;0
2158;2238;Bus2238;2052;Bus2052;307;337.7;1.113715349;0;0;0;0;0;0;0;0
2159;2256;Bus2256;2186;Bus2186;307;337.7;0.629795221;0;0;0;0;0;0;0;0
2160;2186;Bus2186;2002;Bus2002;307;337.7;0.520875926;0;0;0;0;0;0;0;0
2161;2258;Bus2258;2185;Bus2185;195;214.5;2.863872138;0;0;0;0;0;0;0;0
2162;2352;Bus2352;2256;Bus2256;307;337.7;0.767075876;0;0;0;0;0;0;0;0
2163;2438;Bus2438;1984;Bus1984;195;214.5;1.029433247;0;0;0;0;0;0;0;0
2164;2349;Bus2349;2279;Bus2279;195;214.5;4.143286447;0;0;0;0;0;0;0;0
2165;2250;Bus2250;1980;Bus1980;307;337.7;0.307792923;0;0;0;0;0;0;0;0
2166;2352;Bus2352;1980;Bus1980;307;337.7;0.340909885;0;0;0;0;0;0;0;0
2167;2125;Bus2125;2052;Bus2052;307;337.7;0.762836032;0;0;0;0;0;0;0;0
2168;2258;Bus2258;2006;Bus2006;195;214.5;2.038469175;0;0;0;0;0;0;0;0
2169;2257;Bus2257;2179;Bus2179;195;214.5;2.276189668;0;0;0;0;0;0;0;0
2170;2435;Bus2435;1929;Bus1929;190;209;0.214515399;0;0;0;0;0;0;0;0
2171;1966;Bus1966;2435;Bus2435;155;170.5;4.210552909;0;0;0;0;0;0;0;0
2172;2063;Bus2063;1966;Bus1966;155;170.5;4.389543931;0;0;0;0;0;0;0;0
2173;2327;Bus2327;2073;Bus2073;262;288.2;5.483321928;0;0;0;0;0;0;0;0
2174;2211;Bus2211;2019;Bus2019;262;288.2;3.354897496;0;0;0;0;0;0;0;0
2175;2398;Bus2398;2064;Bus2064;205;225.5;1.003879392;0;0;0;0;0;0;0;0
2176;2398;Bus2398;2209;Bus2209;205;225.5;3.844948603;0;0;0;0;0;0;0;0
2177;2398;Bus2398;2138;Bus2138;205;225.5;0.549294634;0;0;0;0;0;0;0;0
2178;2019;Bus2019;2210;Bus2210;262;288.2;5.278774733;0;0;0;0;0;0;0;0
2179;2211;Bus2211;2073;Bus2073;262;288.2;3.520137651;0;0;0;0;0;0;0;0
2180;2210;Bus2210;2126;Bus2126;155;170.5;5.587541124;0;0;0;0;0;0;0;0
2181;2195;Bus2195;2090;Bus2090;190;209;1.884630106;0;0;0;0;0;0;0;0
2182;2334;Bus2334;1928;Bus1928;155;170.5;0.809703946;0;0;0;0;0;0;0;0
2183;2156;Bus2156;2433;Bus2433;155;170.5;5.530704258;0;0;0;0;0;0;0;0
2184;2156;Bus2156;2055;Bus2055;155;170.5;2.841126211;0;0;0;0;0;0;0;0
2185;2085;Bus2085;2054;Bus2054;227;249.7;2.845823796;0;0;0;0;0;0;0;0
2186;2091;Bus2091;1971;Bus1971;155;170.5;4.573234869;0;0;0;0;0;0;0;0
2187;2397;Bus2397;2214;Bus2214;120;132;3.822258848;0;0;0;0;0;0;0;0
2188;2069;Bus2069;2397;Bus2397;120;132;0.134473194;0;0;0;0;0;0;0;0
2189;2088;Bus2088;2397;Bus2397;120;132;0.008078705;0;0;0;0;0;0;0;0
2190;2053;Bus2053;2215;Bus2215;172;189.2;1.363754142;0;0;0;0;0;0;0;0
2191;2066;Bus2066;2215;Bus2215;172;189.2;0.866541365;0;0;0;0;0;0;0;0
2192;2215;Bus2215;2091;Bus2091;257;282.7;0.884990604;0;0;0;0;0;0;0;0
2193;2094;Bus2094;2054;Bus2054;147;161.7;2.983161841;0;0;0;0;0;0;0;0
2194;2268;Bus2268;2094;Bus2094;147;161.7;2.983161841;0;0;0;0;0;0;0;0
2195;2210;Bus2210;2206;Bus2206;147;161.7;0.383079589;0;0;0;0;0;0;0;0
2196;2209;Bus2209;2208;Bus2208;147;161.7;1.032298024;0;0;0;0;0;0;0;0
2197;2305;Bus2305;1971;Bus1971;262;288.2;2.267193774;0;0;0;0;0;0;0;0
2198;2351;Bus2351;2214;Bus2214;490;500;1.671547027;0;0;0;0;0;0;0;0
2199;2350;Bus2350;2041;Bus2041;427;469.7;0.454584714;0;0;0;0;0;0;0;0
2200;2142;Bus2142;1933;Bus1933;217;238.7;4.405643453;0;0;0;0;0;0;0;0
2201;2090;Bus2090;2041;Bus2041;420;462;0.227292357;0;0;0;0;0;0;0;0
2202;2092;Bus2092;2041;Bus2041;400;440;0.227292357;0;0;0;0;0;0;0;0
2203;1930;Bus1930;1931;Bus1931;172;189.2;0.276509429;0;0;0;0;0;0;0;0
2204;1931;Bus1931;1929;Bus1929;172;189.2;1.345763342;0;0;0;0;0;0;0;0
2205;2100;Bus2100;2082;Bus2082;172;189.2;1.515244266;0;0;0;0;0;0;0;0
2206;2089;Bus2089;1929;Bus1929;172;189.2;4.644740087;0;0;0;0;0;0;0;0
2207;2133;Bus2133;2089;Bus2089;172;189.2;1.101396791;0;0;0;0;0;0;0;0
2208;2063;Bus2063;2061;Bus2061;190;209;0.814001145;0;0;0;0;0;0;0;0
2209;1935;Bus1935;2133;Bus2133;172;189.2;2.290857326;0;0;0;0;0;0;0;0
2210;2100;Bus2100;1935;Bus1935;172;189.2;2.801821296;0;0;0;0;0;0;0;0
2211;2055;Bus2055;2054;Bus2054;155;170.5;0.696086435;0;0;0;0;0;0;0;0
2212;1930;Bus1930;1928;Bus1928;97;106.7;0.156245591;0;0;0;0;0;0;0;0
2213;2210;Bus2210;2201;Bus2201;205;225.5;3.333583352;0;0;0;0;0;0;0;0
2214;2268;Bus2268;2209;Bus2209;120;132;6.520375521;0;0;0;0;0;0;0;0
2215;2126;Bus2126;2124;Bus2124;167;183.7;0.236746163;0;0;0;0;0;0;0;0
2216;2057;Bus2057;1928;Bus1928;127;139.7;2.140799529;0;0;0;0;0;0;0;0
2217;2117;Bus2117;2057;Bus2057;127;139.7;3.646074126;0;0;0;0;0;0;0;0
2218;2208;Bus2208;2207;Bus2207;97;106.7;1.671547027;0;0;0;0;0;0;0;0
2219;2310;Bus2310;2201;Bus2201;205;225.5;2.665915234;0;0;0;0;0;0;0;0
2220;2356;Bus2356;2195;Bus2195;127;139.7;5.402876275;0;0;0;0;0;0;0;0
2221;2377;Bus2377;2074;Bus2074;147;161.7;3.129954131;0;0;0;0;0;0;0;0
2222;2137;Bus2137;1987;Bus1987;205;225.5;0.572957779;0;0;0;0;0;0;0;0
2223;2065;Bus2065;1987;Bus1987;205;225.5;0.303037374;0;0;0;0;0;0;0;0
2224;2065;Bus2065;2061;Bus2061;190;209;2.462801841;0;0;0;0;0;0;0;0
2225;2220;Bus2220;2090;Bus2090;190;209;1.950921449;0;0;0;0;0;0;0;0
2226;2356;Bus2356;2334;Bus2334;127;139.7;3.560875662;0;0;0;0;0;0;0;0
2227;2124;Bus2124;2085;Bus2085;227;249.7;3.115744292;0;0;0;0;0;0;0;0
2228;2276;Bus2276;2220;Bus2220;205;225.5;2.746415996;0;0;0;0;0;0;0;0
2229;2326;Bus2326;2276;Bus2276;205;225.5;4.095960154;0;0;0;0;0;0;0;0
2230;2326;Bus2326;2065;Bus2065;205;225.5;3.262536296;0;0;0;0;0;0;0;0
2231;2298;Bus2298;2090;Bus2090;217;238.7;2.394562619;0;0;0;0;0;0;0;0
2232;2187;Bus2187;2091;Bus2091;155;170.5;1.837246423;0;0;0;0;0;0;0;0
2233;2433;Bus2433;2187;Bus2187;155;170.5;5.43599389;0;0;0;0;0;0;0;0
2234;2126;Bus2126;2123;Bus2123;227;249.7;1.264288675;0;0;0;0;0;0;0;0
2235;2298;Bus2298;2142;Bus2142;217;238.7;2.25109375;0;0;0;0;0;0;0;0
2236;2298;Bus2298;2089;Bus2089;205;225.5;4.924572781;0;0;0;0;0;0;0;0
2237;2136;Bus2136;1988;Bus1988;190;209;5.46865259;0;0;0;0;0;0;0;0
2238;2118;Bus2118;1989;Bus1989;195;214.5;3.404629684;0;0;0;0;0;0;0;0
2239;2296;Bus2296;2014;Bus2014;195;214.5;5.260785004;0;0;0;0;0;0;0;0
2240;2315;Bus2315;2015;Bus2015;307;337.7;5.038247859;0;0;0;0;0;0;0;0
2241;2118;Bus2118;2031;Bus2031;195;214.5;2.822160963;0;0;0;0;0;0;0;0
2242;2315;Bus2315;1993;Bus1993;307;337.7;4.68782595;0;0;0;0;0;0;0;0
2243;2406;Bus2406;2049;Bus2049;190;209;5.957785515;0;0;0;0;0;0;0;0
2244;1943;Bus1943;2406;Bus2406;190;209;1.880332977;0;0;0;0;0;0;0;0
2245;2181;Bus2181;2406;Bus2406;190;209;4.096878056;0;0;0;0;0;0;0;0
2246;2403;Bus2403;2014;Bus2014;195;214.5;3.093972292;0;0;0;0;0;0;0;0
2247;2317;Bus2317;2403;Bus2403;195;214.5;6.302992409;0;0;0;0;0;0;0;0
2248;2158;Bus2158;2403;Bus2403;195;214.5;0.257143458;0;0;0;0;0;0;0;0
2249;2049;Bus2049;2014;Bus2014;190;209;0.265164865;0;0;0;0;0;0;0;0
2250;2283;Bus2283;2282;Bus2282;307;337.7;4.962500862;0;0;0;0;0;0;0;0
2251;2296;Bus2296;2168;Bus2168;195;214.5;4.228542578;0;0;0;0;0;0;0;0
2252;2402;Bus2402;2015;Bus2015;195;214.5;4.009787088;0;0;0;0;0;0;0;0
2253;2157;Bus2157;2402;Bus2402;195;214.5;0.197956918;0;0;0;0;0;0;0;0
2254;1989;Bus1989;2402;Bus2402;195;214.5;6.967339897;0;0;0;0;0;0;0;0
2255;2283;Bus2283;2031;Bus2031;190;209;2.987917162;0;0;0;0;0;0;0;0
2256;2026;Bus2026;2014;Bus2014;195;214.5;2.122292883;0;0;0;0;0;0;0;0
2257;2025;Bus2025;2026;Bus2026;195;214.5;0.375974903;0;0;0;0;0;0;0;0
2258;2018;Bus2018;2025;Bus2025;195;214.5;0.7126449;0;0;0;0;0;0;0;0
2259;2030;Bus2030;2015;Bus2015;195;214.5;0.415738185;0;0;0;0;0;0;0;0
2260;2017;Bus2017;2030;Bus2030;195;214.5;0.652999986;0;0;0;0;0;0;0;0
2261;2177;Bus2177;1985;Bus1985;190;209;3.153617104;0;0;0;0;0;0;0;0
2262;2413;Bus2413;2328;Bus2328;255;280.5;1.746317976;0;0;0;0;0;0;0;0
2263;1985;Bus1985;2413;Bus2413;255;280.5;0.587167133;0;0;0;0;0;0;0;0
2264;2426;Bus2426;2413;Bus2413;255;280.5;0.383079589;0;0;0;0;0;0;0;0
2265;2447;Bus2447;2254;Bus2254;195;214.5;1.748724393;0;0;0;0;0;0;0;0
2266;2447;Bus2447;2178;Bus2178;195;214.5;5.888230781;0;0;0;0;0;0;0;0
2267;2325;Bus2325;2178;Bus2178;190;209;3.049453599;0;0;0;0;0;0;0;0
2268;1959;Bus1959;1991;Bus1991;300;330;0.039304905;0;0;0;0;0;0;0;0
2269;2022;Bus2022;1959;Bus1959;300;330;1.041751852;0;0;0;0;0;0;0;0
2270;2253;Bus2253;2008;Bus2008;195;214.5;4.491818153;0;0;0;0;0;0;0;0
2271;2254;Bus2254;2029;Bus2029;255;280.5;1.045991734;0;0;0;0;0;0;0;0
2272;2330;Bus2330;2008;Bus2008;172;189.2;1.417726831;0;0;0;0;0;0;0;0
2273;2236;Bus2236;2330;Bus2330;172;189.2;0.295474335;0;0;0;0;0;0;0;0
2274;2294;Bus2294;2008;Bus2008;195;214.5;0.606074748;0;0;0;0;0;0;0;0
2275;2428;Bus2428;2009;Bus2009;195;214.5;1.808827876;0;0;0;0;0;0;0;0
2276;2178;Bus2178;2162;Bus2162;195;214.5;5.250355318;0;0;0;0;0;0;0;0
2277;2196;Bus2196;2162;Bus2162;195;214.5;2.178213595;0;0;0;0;0;0;0;0
2278;2196;Bus2196;2004;Bus2004;195;214.5;4.256445749;0;0;0;0;0;0;0;0
2279;2278;Bus2278;2004;Bus2004;195;214.5;5.027361414;0;0;0;0;0;0;0;0
2280;2325;Bus2325;1990;Bus1990;190;209;5.397664862;0;0;0;0;0;0;0;0
2281;2383;Bus2383;2277;Bus2277;307;337.7;4.607324633;0;0;0;0;0;0;0;0
2282;2277;Bus2277;2166;Bus2166;195;214.5;3.754994142;0;0;0;0;0;0;0;0
2283;2166;Bus2166;2016;Bus2016;195;214.5;6.581909228;0;0;0;0;0;0;0;0
2284;2235;Bus2235;2009;Bus2009;172;189.2;1.732108617;0;0;0;0;0;0;0;0
2285;2022;Bus2022;1985;Bus1985;307;337.7;3.87336723;0;0;0;0;0;0;0;0
2286;2419;Bus2419;2245;Bus2245;195;214.5;1.463162257;0;0;0;0;0;0;0;0
2287;2190;Bus2190;2331;Bus2331;307;337.7;3.778656861;0;0;0;0;0;0;0;0
2288;2353;Bus2353;1968;Bus1968;307;337.7;4.071782264;0;0;0;0;0;0;0;0
2289;2345;Bus2345;2254;Bus2254;300;330;0.942286373;0;0;0;0;0;0;0;0
2290;1940;Bus1940;2253;Bus2253;307;337.7;0.442266117;0;0;0;0;0;0;0;0
2291;2278;Bus2278;2182;Bus2182;255;280.5;3.286714574;0;0;0;0;0;0;0;0
2292;2139;Bus2139;2009;Bus2009;307;337.7;0.755731315;0;0;0;0;0;0;0;0
2293;1940;Bus1940;2139;Bus2139;307;337.7;1.962266017;0;0;0;0;0;0;0;0
2294;2191;Bus2191;2008;Bus2008;307;337.7;1.513353376;0;0;0;0;0;0;0;0
2295;2345;Bus2345;2191;Bus2191;307;337.7;0.614611831;0;0;0;0;0;0;0;0
2296;2328;Bus2328;2253;Bus2253;300;330;1.154910982;0;0;0;0;0;0;0;0
2297;2244;Bus2244;2029;Bus2029;255;280.5;1.931956492;0;0;0;0;0;0;0;0
2298;2278;Bus2278;2086;Bus2086;180;198;3.328827211;0;0;0;0;0;0;0;0
2299;2086;Bus2086;2007;Bus2007;195;214.5;6.965447203;0;0;0;0;0;0;0;0
2300;2419;Bus2419;2016;Bus2016;195;214.5;3.991740291;0;0;0;0;0;0;0;0
2301;2383;Bus2383;2321;Bus2321;195;214.5;1.051205701;0;0;0;0;0;0;0;0
2302;2324;Bus2324;2322;Bus2322;195;214.5;1.051205701;0;0;0;0;0;0;0;0
2303;2331;Bus2331;2007;Bus2007;307;337.7;3.371455505;0;0;0;0;0;0;0;0
2304;2245;Bus2245;1985;Bus1985;195;214.5;1.065873429;0;0;0;0;0;0;0;0
2305;2272;Bus2272;2177;Bus2177;195;214.5;8.049825198;0;0;0;0;0;0;0;0
2306;2324;Bus2324;2182;Bus2182;255;280.5;1.572081592;0;0;0;0;0;0;0;0
2307;2353;Bus2353;1991;Bus1991;307;337.7;2.405505721;0;0;0;0;0;0;0;0
2308;2293;Bus2293;2165;Bus2165;195;214.5;1.245839364;0;0;0;0;0;0;0;0
2309;2165;Bus2165;2009;Bus2009;195;214.5;1.316886128;0;0;0;0;0;0;0;0
2310;2177;Bus2177;2152;Bus2152;307;337.7;4.2143343;0;0;0;0;0;0;0;0
2311;1968;Bus1968;1938;Bus1938;307;337.7;4.571802676;0;0;0;0;0;0;0;0
2312;2178;Bus2178;1970;Bus1970;195;214.5;7.67052929;0;0;0;0;0;0;0;0
2313;2357;Bus2357;1970;Bus1970;307;337.7;5.639623544;0;0;0;0;0;0;0;0
2314;2278;Bus2278;2177;Bus2177;300;330;14.06301638;0;0;0;0;0;0;0;0
2315;2428;Bus2428;2244;Bus2244;255;280.5;1.231171691;0;0;0;0;0;0;0;0
2316;2423;Bus2423;2143;Bus2143;300;330;3.977530137;0;0;0;0;0;0;0;0
2317;2271;Bus2271;2424;Bus2424;195;214.5;2.079206542;0;0;0;0;0;0;0;0
2318;2393;Bus2393;2424;Bus2424;300;330;3.432990767;0;0;0;0;0;0;0;0
2319;2393;Bus2393;2000;Bus2000;300;330;0.265164865;0;0;0;0;0;0;0;0
2320;1947;Bus1947;2393;Bus2393;300;330;0.748168278;0;0;0;0;0;0;0;0
2321;2424;Bus2424;2421;Bus2421;307;337.7;4.329842182;0;0;0;0;0;0;0;0
2322;2300;Bus2300;2423;Bus2423;307;337.7;5.445448585;0;0;0;0;0;0;0;0
2323;2423;Bus2423;2197;Bus2197;300;330;5.824288214;0;0;0;0;0;0;0;0
2324;2320;Bus2320;2440;Bus2440;172;189.2;1.562627696;0;0;0;0;0;0;0;0
2325;2347;Bus2347;2229;Bus2229;300;330;1.5304275;0;0;0;0;0;0;0;0
2326;2319;Bus2319;2347;Bus2347;195;214.5;1.459839097;0;0;0;0;0;0;0;0
2327;2319;Bus2319;2301;Bus2301;300;330;1.571164975;0;0;0;0;0;0;0;0
2328;2319;Bus2319;2313;Bus2313;172;189.2;2.410204226;0;0;0;0;0;0;0;0
2329;2320;Bus2320;2267;Bus2267;172;189.2;4.971955684;0;0;0;0;0;0;0;0
2330;2267;Bus2267;2217;Bus2217;172;189.2;4.024914219;0;0;0;0;0;0;0;0
2331;1947;Bus1947;2320;Bus2320;255;280.5;5.909026984;0;0;0;0;0;0;0;0
2332;2289;Bus2289;2319;Bus2319;255;280.5;2.314577463;0;0;0;0;0;0;0;0
2333;2313;Bus2313;2058;Bus2058;195;214.5;4.68782595;0;0;0;0;0;0;0;0
2334;1950;Bus1950;1936;Bus1936;307;337.7;1.135946176;0;0;0;0;0;0;0;0
2335;2319;Bus2319;2221;Bus2221;195;214.5;1.562627696;0;0;0;0;0;0;0;0
2336;2221;Bus2221;1951;Bus1951;195;214.5;2.462801841;0;0;0;0;0;0;0;0
2337;2161;Bus2161;1950;Bus1950;195;214.5;3.172581787;0;0;0;0;0;0;0;0
2338;2320;Bus2320;1936;Bus1936;195;214.5;2.369008629;0;0;0;0;0;0;0;0
2339;1951;Bus1951;2229;Bus2229;307;337.7;2.01056633;0;0;0;0;0;0;0;0
2340;2358;Bus2358;1951;Bus1951;227;249.7;1.18378807;0;0;0;0;0;0;0;0
2341;2062;Bus2062;1951;Bus1951;307;337.7;3.40130617;0;0;0;0;0;0;0;0
2342;2358;Bus2358;2281;Bus2281;227;249.7;1.325881701;0;0;0;0;0;0;0;0
2343;2281;Bus2281;2197;Bus2197;227;249.7;4.640500432;0;0;0;0;0;0;0;0
2344;2297;Bus2297;2023;Bus2023;285;313.5;5.113990856;0;0;0;0;0;0;0;0
2345;2163;Bus2163;2023;Bus2023;300;330;2.556996082;0;0;0;0;0;0;0;0
2346;2297;Bus2297;2197;Bus2197;285;313.5;2.367576139;0;0;0;0;0;0;0;0
2347;2163;Bus2163;1950;Bus1950;255;280.5;1.609954153;0;0;0;0;0;0;0;0
2348;2297;Bus2297;2070;Bus2070;195;214.5;1.988793942;0;0;0;0;0;0;0;0
2349;2071;Bus2071;1962;Bus1962;195;214.5;3.788626468;0;0;0;0;0;0;0;0
2350;1996;Bus1996;2071;Bus2071;195;214.5;3.899436648;0;0;0;0;0;0;0;0
2351;2127;Bus2127;1996;Bus1996;300;330;2.606728592;0;0;0;0;0;0;0;0
2352;2143;Bus2143;1962;Bus1962;300;330;2.556996082;0;0;0;0;0;0;0;0
2353;2046;Bus2046;2301;Bus2301;300;330;0.947041981;0;0;0;0;0;0;0;0
2354;1999;Bus1999;2289;Bus2289;255;280.5;5.560040655;0;0;0;0;0;0;0;0
2355;2046;Bus2046;2440;Bus2440;300;330;3.25308197;0;0;0;0;0;0;0;0
2356;2134;Bus2134;2424;Bus2424;300;330;2.589654486;0;0;0;0;0;0;0;0
2357;2432;Bus2432;2170;Bus2170;307;337.7;2.555563705;0;0;0;0;0;0;0;0
2358;1978;Bus1978;1945;Bus1945;195;214.5;5.60742423;0;0;0;0;0;0;0;0
2359;2170;Bus2170;1946;Bus1946;255;280.5;8.447115986;0;0;0;0;0;0;0;0
2360;2171;Bus2171;1944;Bus1944;255;280.5;7.306875624;0;0;0;0;0;0;0;0
2361;2343;Bus2343;2170;Bus2170;490;500;2.01245711;0;0;0;0;0;0;0;0
2362;2343;Bus2343;2171;Bus2171;490;500;2.01245711;0;0;0;0;0;0;0;0
2363;2170;Bus2170;2140;Bus2140;307;337.7;4.45107952;0;0;0;0;0;0;0;0
2364;2171;Bus2171;1957;Bus1957;255;280.5;3.930663103;0;0;0;0;0;0;0;0
2365;2339;Bus2339;2337;Bus2337;307;337.7;0.568202254;0;0;0;0;0;0;0;0
2366;2344;Bus2344;2336;Bus2336;307;337.7;0.520875926;0;0;0;0;0;0;0;0
2367;2343;Bus2343;2339;Bus2339;307;337.7;0.568202254;0;0;0;0;0;0;0;0
2368;2343;Bus2343;2340;Bus2340;307;337.7;0.615585846;0;0;0;0;0;0;0;0
2369;2340;Bus2340;2338;Bus2338;307;337.7;0.662912153;0;0;0;0;0;0;0;0
2370;2106;Bus2106;1946;Bus1946;285;313.5;1.988793942;0;0;0;0;0;0;0;0
