<BEGIN>;;;;;;;;;;;;;;;
<GENERAL INFORMATION>;;;;;;;;;;;;;;;
Power basis (MVA);100;;;;;;;;;;;;;;
</GENERAL INFORMATION>;;;;;;;;;;;;;;;
<BUSES>;;;;;;;;;;;;;;;
ID;Name;Subsystem market - Name;Subsystem market - ID;Bus type;Base voltage (kV);Minimum voltage magnitude (pu 100-MVA and base voltage);Maximum voltage magnitude (pu 100-MVA and base voltage);Minimum injection of reactive power (MVar);Maximum injection of reactive power (MVar);Area;;;;;
6022;5722;Bus5722;3814;Bus3814;99999;99999;3.105316177;0;0;0;0;0;0;0;0
6023;4465;Bus4465;3815;Bus3815;99999;99999;1.876665893;0;0;0;0;0;0;0;0
6024;5626;Bus5626;3815;Bus3815;99999;99999;0.779509076;0;0;0;0;0;0;0;0
6025;4477;Bus4477;3816;Bus3816;99999;99999;13.85841961;0;0;0;0;0;0;0;0
6026;5843;Bus5843;3816;Bus3816;99999;99999;3.608946144;0;0;0;0;0;0;0;0
6027;4146;Bus4146;3819;Bus3819;99999;99999;5.832080408;0;0;0;0;0;0;0;0
6028;5706;Bus5706;3820;Bus3820;99999;99999;4.186374022;0;0;0;0;0;0;0;0
6029;4844;Bus4844;3822;Bus3822;99999;99999;0.028877073;0;0;0;0;0;0;0;0
6030;4846;Bus4846;3822;Bus3822;99999;99999;0.851701773;0;0;0;0;0;0;0;0
6031;4843;Bus4843;3822;Bus3822;99999;99999;0.028877073;0;0;0;0;0;0;0;0
6032;4103;Bus4103;3824;Bus3824;99999;99999;0.038330876;0;0;0;0;0;0;0;0
6033;4103;Bus4103;3823;Bus3823;99999;99999;0.036955778;0;0;0;0;0;0;0;0
6034;4017;Bus4017;3829;Bus3829;99999;99999;0.404221724;0;0;0;0;0;0;0;0
6035;4307;Bus4307;3829;Bus3829;99999;99999;11.28446558;0;0;0;0;0;0;0;0
6036;4397;Bus4397;3829;Bus3829;99999;99999;20.31116708;0;0;0;0;0;0;0;0
6037;5228;Bus5228;3829;Bus3829;99999;99999;13.6664111;0;0;0;0;0;0;0;0
6038;5545;Bus5545;3829;Bus3829;99999;99999;10.42267056;0;0;0;0;0;0;0;0
6039;4017;Bus4017;3829;Bus3829;99999;99999;0.405253052;0;0;0;0;0;0;0;0
6040;4754;Bus4754;3830;Bus3830;675;742.5;1.203039503;0;0;0;0;0;0;0;0
6041;5541;Bus5541;3830;Bus3830;99999;99999;1.191752217;0;0;0;0;0;0;0;0
6042;4935;Bus4935;3831;Bus3831;2135;2348.5;1.631554526;0;0;0;0;0;0;0;0
6043;5022;Bus5022;3833;Bus3833;99999;99999;0.195779679;0;0;0;0;0;0;0;0
6044;4105;Bus4105;3834;Bus3834;99999;99999;10.89760285;0;0;0;0;0;0;0;0
6045;3841;Bus3841;3835;Bus3835;99999;99999;0.067895499;0;0;0;0;0;0;0;0
6046;3840;Bus3840;3835;Bus3835;99999;99999;0.067895499;0;0;0;0;0;0;0;0
6047;3839;Bus3839;3835;Bus3835;99999;99999;0.067895499;0;0;0;0;0;0;0;0
6048;4105;Bus4105;3844;Bus3844;99999;99999;6.293998987;0;0;0;0;0;0;0;0
6049;5280;Bus5280;3845;Bus3845;99999;99999;1.071144565;0;0;0;0;0;0;0;0
6050;4144;Bus4144;3846;Bus3846;99999;99999;6.71265732;0;0;0;0;0;0;0;0
6051;5708;Bus5708;3847;Bus3847;675;742.5;0.314611129;0;0;0;0;0;0;0;0
6052;4183;Bus4183;3849;Bus3849;99999;99999;0.081474598;0;0;0;0;0;0;0;0
6053;4183;Bus4183;3848;Bus3848;99999;99999;0.081474598;0;0;0;0;0;0;0;0
6054;3906;Bus3906;3851;Bus3851;99999;99999;3.929459908;0;0;0;0;0;0;0;0
6055;3997;Bus3997;3851;Bus3851;99999;99999;2.11341203;0;0;0;0;0;0;0;0
6056;4355;Bus4355;3850;Bus3850;99999;99999;2.208695191;0;0;0;0;0;0;0;0
6057;3996;Bus3996;3850;Bus3850;99999;99999;2.631652357;0;0;0;0;0;0;0;0
6058;4355;Bus4355;3851;Bus3851;99999;99999;2.223133707;0;0;0;0;0;0;0;0
6059;4356;Bus4356;3852;Bus3852;99999;99999;0.169767395;0;0;0;0;0;0;0;0
6060;5095;Bus5095;3855;Bus3855;99999;99999;4.095616257;0;0;0;0;0;0;0;0
6061;4563;Bus4563;3857;Bus3857;99999;99999;20.21018593;0;0;0;0;0;0;0;0
6062;5311;Bus5311;3858;Bus3858;99999;99999;0.580348966;0;0;0;0;0;0;0;0
6063;5028;Bus5028;3859;Bus3859;99999;99999;3.132589677;0;0;0;0;0;0;0;0
6064;5121;Bus5121;3859;Bus3859;99999;99999;12.24158024;0;0;0;0;0;0;0;0
6065;5498;Bus5498;3860;Bus3860;99999;99999;7.122608584;0;0;0;0;0;0;0;0
6066;5543;Bus5543;3860;Bus3860;99999;99999;4.547279658;0;0;0;0;0;0;0;0
6067;5167;Bus5167;3862;Bus3862;99999;99999;4.49966635;0;0;0;0;0;0;0;0
6068;5710;Bus5710;3862;Bus3862;99999;99999;0.678496617;0;0;0;0;0;0;0;0
6069;3911;Bus3911;3863;Bus3863;99999;99999;5.743729714;0;0;0;0;0;0;0;0
6070;4766;Bus4766;3866;Bus3866;632;695.2;0.091673247;0;0;0;0;0;0;0;0
6071;4766;Bus4766;3866;Bus3866;632;695.2;0.092819162;0;0;0;0;0;0;0;0
6072;4308;Bus4308;3867;Bus3867;99999;99999;0.749085049;0;0;0;0;0;0;0;0
6073;5712;Bus5712;3868;Bus3868;99999;99999;1.273226841;0;0;0;0;0;0;0;0
6074;5481;Bus5481;3870;Bus3870;99999;99999;9.195630604;0;0;0;0;0;0;0;0
6075;4580;Bus4580;3871;Bus3871;99999;99999;1.688621276;0;0;0;0;0;0;0;0
6076;4374;Bus4374;3875;Bus3875;99999;99999;9.787493932;0;0;0;0;0;0;0;0
6077;5826;Bus5826;3875;Bus3875;99999;99999;3.132589677;0;0;0;0;0;0;0;0
6078;5827;Bus5827;3874;Bus3874;99999;99999;2.944888763;0;0;0;0;0;0;0;0
6079;4712;Bus4712;3876;Bus3876;99999;99999;1.287951752;0;0;0;0;0;0;0;0
6080;4997;Bus4997;3878;Bus3878;99999;99999;4.259997896;0;0;0;0;0;0;0;0
6081;5543;Bus5543;3878;Bus3878;99999;99999;1.326626441;0;0;0;0;0;0;0;0
6082;5714;Bus5714;3881;Bus3881;99999;99999;0.032830482;0;0;0;0;0;0;0;0
6083;5713;Bus5713;3880;Bus3880;99999;99999;0.024923664;0;0;0;0;0;0;0;0
6084;5795;Bus5795;3883;Bus3883;99999;99999;5.327820815;0;0;0;0;0;0;0;0
6085;5715;Bus5715;3884;Bus3884;99999;99999;0.430176707;0;0;0;0;0;0;0;0
6086;4753;Bus4753;3887;Bus3887;99999;99999;2.185719254;0;0;0;0;0;0;0;0
6087;3895;Bus3895;3891;Bus3891;99999;99999;7.899256048;0;0;0;0;0;0;0;0
6088;4529;Bus4529;3893;Bus3893;99999;99999;11.70747698;0;0;0;0;0;0;0;0
6089;4960;Bus4960;3893;Bus3893;99999;99999;7.549921972;0;0;0;0;0;0;0;0
6090;5371;Bus5371;3893;Bus3893;99999;99999;2.136502422;0;0;0;0;0;0;0;0
6091;3952;Bus3952;3894;Bus3894;602;662.2;1.132909421;0;0;0;0;0;0;0;0
6092;4280;Bus4280;3894;Bus3894;602;662.2;0.63604043;0;0;0;0;0;0;0;0
6093;5716;Bus5716;3897;Bus3897;99999;99999;0.144385365;0;0;0;0;0;0;0;0
6094;5717;Bus5717;3897;Bus3897;99999;99999;0.144385365;0;0;0;0;0;0;0;0
6095;4979;Bus4979;3898;Bus3898;99999;99999;12.24158024;0;0;0;0;0;0;0;0
6096;4979;Bus4979;3898;Bus3898;99999;99999;12.24158024;0;0;0;0;0;0;0;0
6097;5689;Bus5689;3899;Bus3899;99999;99999;1.639919847;0;0;0;0;0;0;0;0
6098;5005;Bus5005;3902;Bus3902;99999;99999;0.812626064;0;0;0;0;0;0;0;0
6099;5006;Bus5006;3903;Bus3903;99999;99999;0.792228743;0;0;0;0;0;0;0;0
6100;5403;Bus5403;3902;Bus3902;99999;99999;0.607736338;0;0;0;0;0;0;0;0
6101;4341;Bus4341;3904;Bus3904;99999;99999;10.86442823;0;0;0;0;0;0;0;0
6102;5718;Bus5718;3905;Bus3905;99999;99999;0.144385365;0;0;0;0;0;0;0;0
6103;4534;Bus4534;3911;Bus3911;99999;99999;5.482002312;0;0;0;0;0;0;0;0
6104;4640;Bus4640;3912;Bus3912;99999;99999;16.2792742;0;0;0;0;0;0;0;0
6105;5417;Bus5417;3912;Bus3912;99999;99999;10.38514343;0;0;0;0;0;0;0;0
6106;4279;Bus4279;3915;Bus3915;99999;99999;0.045664736;0;0;0;0;0;0;0;0
6107;5845;Bus5845;3917;Bus3917;99999;99999;1.711826065;0;0;0;0;0;0;0;0
6108;5341;Bus5341;3919;Bus3919;99999;99999;2.669869086;0;0;0;0;0;0;0;0
6109;5656;Bus5656;3921;Bus3921;99999;99999;8.508480402;0;0;0;0;0;0;0;0
6110;5295;Bus5295;3922;Bus3922;722;794.2;1.681573819;0;0;0;0;0;0;0;0
6111;4609;Bus4609;3924;Bus3924;99999;99999;9.36883121;0;0;0;0;0;0;0;0
6112;4417;Bus4417;3925;Bus3925;99999;99999;10.89902813;0;0;0;0;0;0;0;0
6113;5109;Bus5109;3927;Bus3927;522;574.2;1.230255022;0;0;0;0;0;0;0;0
6114;4660;Bus4660;3928;Bus3928;1973;2170.3;0.479737564;0;0;0;0;0;0;0;0
6115;4685;Bus4685;3928;Bus3928;3108;3418.8;1.006744179;0;0;0;0;0;0;0;0
6116;4661;Bus4661;3928;Bus3928;1973;2170.3;0.479737564;0;0;0;0;0;0;0;0
6117;4685;Bus4685;3928;Bus3928;3108;3418.8;0.999123768;0;0;0;0;0;0;0;0
6118;4466;Bus4466;3931;Bus3931;99999;99999;3.465764828;0;0;0;0;0;0;0;0
6119;5774;Bus5774;3932;Bus3932;627;689.7;0.21732289;0;0;0;0;0;0;0;0
6120;5561;Bus5561;3936;Bus3936;99999;99999;4.965938627;0;0;0;0;0;0;0;0
6121;4125;Bus4125;3937;Bus3937;99999;99999;7.945493912;0;0;0;0;0;0;0;0
6122;5086;Bus5086;3937;Bus3937;99999;99999;0.144385365;0;0;0;0;0;0;0;0
6123;5267;Bus5267;3937;Bus3937;99999;99999;8.098470928;0;0;0;0;0;0;0;0
6124;5748;Bus5748;3937;Bus3937;99999;99999;9.00792968;0;0;0;0;0;0;0;0
6125;4131;Bus4131;3938;Bus3938;99999;99999;1.957968678;0;0;0;0;0;0;0;0
6126;5723;Bus5723;3939;Bus3939;99999;99999;8.618200778;0;0;0;0;0;0;0;0
6127;4778;Bus4778;3940;Bus3940;99999;99999;1.732280546;0;0;0;0;0;0;0;0
6128;4057;Bus4057;3943;Bus3943;99999;99999;3.352891869;0;0;0;0;0;0;0;0
6129;5829;Bus5829;3943;Bus3943;99999;99999;5.984200514;0;0;0;0;0;0;0;0
6130;4857;Bus4857;3945;Bus3945;99999;99999;12.35704444;0;0;0;0;0;0;0;0
6131;4857;Bus4857;3944;Bus3944;99999;99999;13.69958723;0;0;0;0;0;0;0;0
6132;5724;Bus5724;3949;Bus3949;99999;99999;2.294352062;0;0;0;0;0;0;0;0
6133;4529;Bus4529;3951;Bus3951;99999;99999;2.48296993;0;0;0;0;0;0;0;0
6134;5147;Bus5147;3951;Bus3951;99999;99999;0.808386133;0;0;0;0;0;0;0;0
6135;4018;Bus4018;3952;Bus3952;99999;99999;0.237662895;0;0;0;0;0;0;0;0
6136;4319;Bus4319;3952;Bus3952;585;643.5;1.067248502;0;0;0;0;0;0;0;0
6137;5470;Bus5470;3952;Bus3952;602;662.2;0.978783785;0;0;0;0;0;0;0;0
6138;4087;Bus4087;3959;Bus3959;99999;99999;2.295211477;0;0;0;0;0;0;0;0
6139;5301;Bus5301;3959;Bus3959;547;601.7;0.633805901;0;0;0;0;0;0;0;0
6140;5493;Bus5493;3959;Bus3959;99999;99999;1.301530861;0;0;0;0;0;0;0;0
6141;5738;Bus5738;3959;Bus3959;99999;99999;0.043143722;0;0;0;0;0;0;0;0
6142;5770;Bus5770;3966;Bus3966;99999;99999;11.05786137;0;0;0;0;0;0;0;0
6143;5804;Bus5804;3966;Bus3966;99999;99999;7.102444235;0;0;0;0;0;0;0;0
6144;4136;Bus4136;3967;Bus3967;99999;99999;5.139144918;0;0;0;0;0;0;0;0
6145;5726;Bus5726;3971;Bus3971;675;742.5;0.088292796;0;0;0;0;0;0;0;0
6146;5447;Bus5447;3973;Bus3973;99999;99999;7.316097096;0;0;0;0;0;0;0;0
6147;4036;Bus4036;3976;Bus3976;99999;99999;3.666701256;0;0;0;0;0;0;0;0
6148;4036;Bus4036;3977;Bus3977;99999;99999;0.326929717;0;0;0;0;0;0;0;0
6149;5302;Bus5302;3978;Bus3978;99999;99999;2.584039422;0;0;0;0;0;0;0;0
6150;3982;Bus3982;3981;Bus3981;99999;99999;1.527448167;0;0;0;0;0;0;0;0
6151;4483;Bus4483;3981;Bus3981;99999;99999;12.18382962;0;0;0;0;0;0;0;0
6152;5207;Bus5207;3981;Bus3981;99999;99999;1.429128585;0;0;0;0;0;0;0;0
6153;4586;Bus4586;3983;Bus3983;99999;99999;4.402951034;0;0;0;0;0;0;0;0
6154;4984;Bus4984;3984;Bus3984;532;585.2;0.526261723;0;0;0;0;0;0;0;0
6155;4984;Bus4984;3985;Bus3985;99999;99999;0.495723075;0;0;0;0;0;0;0;0
6156;4636;Bus4636;3986;Bus3986;99999;99999;0.070760288;0;0;0;0;0;0;0;0
6157;5205;Bus5205;3986;Bus3986;99999;99999;1.216675857;0;0;0;0;0;0;0;0
6158;5466;Bus5466;3986;Bus3986;99999;99999;3.524034089;0;0;0;0;0;0;0;0
6159;5830;Bus5830;3986;Bus3986;99999;99999;0.070760288;0;0;0;0;0;0;0;0
6160;5730;Bus5730;3987;Bus3987;99999;99999;0.144385365;0;0;0;0;0;0;0;0
6161;4951;Bus4951;3989;Bus3989;99999;99999;1.648113034;0;0;0;0;0;0;0;0
6162;5729;Bus5729;3994;Bus3994;99999;99999;0.144385365;0;0;0;0;0;0;0;0
6163;4933;Bus4933;3998;Bus3998;550;605;0.664344561;0;0;0;0;0;0;0;0
6164;4110;Bus4110;3999;Bus3999;99999;99999;2.900140338;0;0;0;0;0;0;0;0
6165;4110;Bus4110;3999;Bus3999;99999;99999;2.900140338;0;0;0;0;0;0;0;0
6166;5356;Bus5356;4001;Bus4001;99999;99999;3.204324043;0;0;0;0;0;0;0;0
6167;5109;Bus5109;4002;Bus4002;99999;99999;2.260146476;0;0;0;0;0;0;0;0
6168;4224;Bus4224;4003;Bus4003;99999;99999;5.984200514;0;0;0;0;0;0;0;0
6169;5134;Bus5134;4003;Bus4003;99999;99999;6.076161033;0;0;0;0;0;0;0;0
6170;5035;Bus5035;4004;Bus4004;99999;99999;12.934519;0;0;0;0;0;0;0;0
6171;5732;Bus5732;4008;Bus4008;99999;99999;0.417342466;0;0;0;0;0;0;0;0
6172;4947;Bus4947;4010;Bus4010;99999;99999;11.37545132;0;0;0;0;0;0;0;0
6173;5113;Bus5113;4011;Bus4011;99999;99999;11.2406913;0;0;0;0;0;0;0;0
6174;5560;Bus5560;4012;Bus4012;99999;99999;4.934311972;0;0;0;0;0;0;0;0
6175;5731;Bus5731;4013;Bus4013;99999;99999;0.249007456;0;0;0;0;0;0;0;0
6176;4952;Bus4952;4014;Bus4014;99999;99999;2.48927248;0;0;0;0;0;0;0;0
6177;5733;Bus5733;4015;Bus4015;99999;99999;1.833350292;0;0;0;0;0;0;0;0
6178;5383;Bus5383;4016;Bus4016;99999;99999;7.636554967;0;0;0;0;0;0;0;0
6179;5735;Bus5735;4021;Bus4021;99999;99999;0.692935145;0;0;0;0;0;0;0;0
6180;4722;Bus4722;4022;Bus4022;99999;99999;5.821538411;0;0;0;0;0;0;0;0
6181;4390;Bus4390;4023;Bus4023;99999;99999;5.413420193;0;0;0;0;0;0;0;0
6182;5856;Bus5856;4025;Bus4025;99999;99999;7.968584652;0;0;0;0;0;0;0;0
6183;4338;Bus4338;4026;Bus4026;99999;99999;5.630570394;0;0;0;0;0;0;0;0
6184;4490;Bus4490;4026;Bus4026;99999;99999;0.495150128;0;0;0;0;0;0;0;0
6185;5535;Bus5535;4028;Bus4028;99999;99999;1.676016043;0;0;0;0;0;0;0;0
6186;4359;Bus4359;4030;Bus4030;99999;99999;9.709510854;0;0;0;0;0;0;0;0
6187;4393;Bus4393;4030;Bus4030;99999;99999;8.228420966;0;0;0;0;0;0;0;0
6188;4744;Bus4744;4031;Bus4031;99999;99999;2.170307031;0;0;0;0;0;0;0;0
6189;5517;Bus5517;4032;Bus4032;99999;99999;4.171935474;0;0;0;0;0;0;0;0
6190;4712;Bus4712;4033;Bus4033;99999;99999;1.792498573;0;0;0;0;0;0;0;0
6191;5276;Bus5276;4035;Bus4035;99999;99999;2.772829048;0;0;0;0;0;0;0;0
6192;5243;Bus5243;4037;Bus4037;99999;99999;10.60544356;0;0;0;0;0;0;0;0
6193;5737;Bus5737;4040;Bus4040;633;696.3;0.886193836;0;0;0;0;0;0;0;0
6194;5738;Bus5738;4042;Bus4042;99999;99999;0.294271127;0;0;0;0;0;0;0;0
6195;5738;Bus5738;4042;Bus4042;99999;99999;0.294271127;0;0;0;0;0;0;0;0
6196;5447;Bus5447;4043;Bus4043;99999;99999;4.994817876;0;0;0;0;0;0;0;0
6197;4131;Bus4131;4044;Bus4044;99999;99999;1.807452778;0;0;0;0;0;0;0;0
6198;4928;Bus4928;4044;Bus4044;99999;99999;2.901859686;0;0;0;0;0;0;0;0
6199;5519;Bus5519;4045;Bus4045;99999;99999;0.095282881;0;0;0;0;0;0;0;0
6200;5606;Bus5606;4045;Bus4045;99999;99999;12.24158024;0;0;0;0;0;0;0;0
6201;4630;Bus4630;4046;Bus4046;99999;99999;13.81509327;0;0;0;0;0;0;0;0
6202;4630;Bus4630;4046;Bus4046;99999;99999;13.81509327;0;0;0;0;0;0;0;0
6203;5265;Bus5265;4048;Bus4048;99999;99999;13.27370784;0;0;0;0;0;0;0;0
6204;5162;Bus5162;4049;Bus4049;550;605;0.692648657;0;0;0;0;0;0;0;0
6205;4481;Bus4481;4052;Bus4052;99999;99999;7.050475766;0;0;0;0;0;0;0;0
6206;5183;Bus5183;4052;Bus4052;99999;99999;0.072192682;0;0;0;0;0;0;0;0
6207;4481;Bus4481;4052;Bus4052;99999;99999;7.050475766;0;0;0;0;0;0;0;0
6208;5182;Bus5182;4052;Bus4052;99999;99999;0.072192682;0;0;0;0;0;0;0;0
6209;4708;Bus4708;4053;Bus4053;99999;99999;4.31488848;0;0;0;0;0;0;0;0
6210;5740;Bus5740;4055;Bus4055;99999;99999;0.070760288;0;0;0;0;0;0;0;0
6211;5126;Bus5126;4058;Bus4058;99999;99999;1.888182583;0;0;0;0;0;0;0;0
6212;5741;Bus5741;4059;Bus4059;633;696.3;0.023090199;0;0;0;0;0;0;0;0
6213;4903;Bus4903;4062;Bus4062;99999;99999;0.11092463;0;0;0;0;0;0;0;0
6214;4926;Bus4926;4063;Bus4063;99999;99999;22.92116495;0;0;0;0;0;0;0;0
6215;4127;Bus4127;4064;Bus4064;99999;99999;0.077750373;0;0;0;0;0;0;0;0
6216;4570;Bus4570;4065;Bus4065;99999;99999;1.399220187;0;0;0;0;0;0;0;0
6217;5743;Bus5743;4066;Bus4066;99999;99999;0.070760288;0;0;0;0;0;0;0;0
6218;4402;Bus4402;4067;Bus4067;99999;99999;0.452693957;0;0;0;0;0;0;0;0
6219;5825;Bus5825;4067;Bus4067;99999;99999;0.035122313;0;0;0;0;0;0;0;0
6220;5879;Bus5879;4068;Bus4068;99999;99999;0.531934021;0;0;0;0;0;0;0;0
6221;5005;Bus5005;4070;Bus4070;99999;99999;0.524027197;0;0;0;0;0;0;0;0
6222;5424;Bus5424;4071;Bus4071;503;553.3;0.514974479;0;0;0;0;0;0;0;0
6223;5744;Bus5744;4071;Bus4071;503;553.3;0.260294728;0;0;0;0;0;0;0;0
6224;5007;Bus5007;4072;Bus4072;1973;2170.3;0.156703957;0;0;0;0;0;0;0;0
6225;5464;Bus5464;4073;Bus4073;99999;99999;0.933691996;0;0;0;0;0;0;0;0
6226;4743;Bus4743;4082;Bus4082;99999;99999;19.11300372;0;0;0;0;0;0;0;0
6227;5744;Bus5744;4085;Bus4085;99999;99999;0.028304115;0;0;0;0;0;0;0;0
6228;4333;Bus4333;4086;Bus4086;99999;99999;5.658816379;0;0;0;0;0;0;0;0
6229;4567;Bus4567;4086;Bus4086;99999;99999;0.577426882;0;0;0;0;0;0;0;0
6230;5818;Bus5818;4086;Bus4086;99999;99999;0.606303936;0;0;0;0;0;0;0;0
6231;5745;Bus5745;4088;Bus4088;99999;99999;4.345198187;0;0;0;0;0;0;0;0
6232;5096;Bus5096;4092;Bus4092;99999;99999;17.4096223;0;0;0;0;0;0;0;0
6233;4625;Bus4625;4093;Bus4093;99999;99999;2.101838268;0;0;0;0;0;0;0;0
6234;5263;Bus5263;4093;Bus4093;99999;99999;0.144385365;0;0;0;0;0;0;0;0
6235;4255;Bus4255;4097;Bus4097;99999;99999;7.636554967;0;0;0;0;0;0;0;0
6236;4254;Bus4254;4097;Bus4097;99999;99999;7.708745109;0;0;0;0;0;0;0;0
6237;5810;Bus5810;4098;Bus4098;99999;99999;3.225523438;0;0;0;0;0;0;0;0
6238;4423;Bus4423;4103;Bus4103;99999;99999;0.064858823;0;0;0;0;0;0;0;0
6239;4423;Bus4423;4103;Bus4103;99999;99999;0.064858823;0;0;0;0;0;0;0;0
6240;5211;Bus5211;4103;Bus4103;510;561;0.193201368;0;0;0;0;0;0;0;0
6241;5214;Bus5214;4103;Bus4103;986;1084.6;0.117914714;0;0;0;0;0;0;0;0
6242;4258;Bus4258;4105;Bus4105;99999;99999;14.63357528;0;0;0;0;0;0;0;0
6243;4401;Bus4401;4105;Bus4105;99999;99999;8.943007999;0;0;0;0;0;0;0;0
6244;4704;Bus4704;4111;Bus4111;99999;99999;7.217892289;0;0;0;0;0;0;0;0
6245;4705;Bus4705;4111;Bus4111;99999;99999;7.217892289;0;0;0;0;0;0;0;0
6246;4799;Bus4799;4112;Bus4112;99999;99999;2.497408315;0;0;0;0;0;0;0;0
6247;5747;Bus5747;4115;Bus4115;99999;99999;0.190966833;0;0;0;0;0;0;0;0
6248;5117;Bus5117;4117;Bus4117;99999;99999;2.771683154;0;0;0;0;0;0;0;0
6249;5884;Bus5884;4117;Bus4117;99999;99999;0.014438536;0;0;0;0;0;0;0;0
6250;5334;Bus5334;4122;Bus4122;99999;99999;5.365805759;0;0;0;0;0;0;0;0
6251;4641;Bus4641;4123;Bus4123;99999;99999;4.739278094;0;0;0;0;0;0;0;0
6252;4974;Bus4974;4124;Bus4124;99999;99999;9.686421478;0;0;0;0;0;0;0;0
6253;4960;Bus4960;4126;Bus4126;99999;99999;5.500050875;0;0;0;0;0;0;0;0
6254;5369;Bus5369;4126;Bus4126;99999;99999;2.381900037;0;0;0;0;0;0;0;0
6255;5531;Bus5531;4126;Bus4126;99999;99999;2.410777138;0;0;0;0;0;0;0;0
6256;4674;Bus4674;4131;Bus4131;633;696.3;1.074066671;0;0;0;0;0;0;0;0
6257;5835;Bus5835;4131;Bus4131;99999;99999;0.862416088;0;0;0;0;0;0;0;0
6258;4929;Bus4929;4132;Bus4132;2073;2280.3;1.313734862;0;0;0;0;0;0;0;0
6259;4975;Bus4975;4132;Bus4132;2073;2280.3;0.486842237;0;0;0;0;0;0;0;0
6260;4752;Bus4752;4133;Bus4133;99999;99999;6.900301681;0;0;0;0;0;0;0;0
6261;5868;Bus5868;4135;Bus4135;99999;99999;4.979804403;0;0;0;0;0;0;0;0
6262;4472;Bus4472;4138;Bus4138;99999;99999;5.297968335;0;0;0;0;0;0;0;0
6263;5752;Bus5752;4139;Bus4139;99999;99999;1.945249021;0;0;0;0;0;0;0;0
6264;4957;Bus4957;4140;Bus4140;99999;99999;5.312406701;0;0;0;0;0;0;0;0
6265;5749;Bus5749;4140;Bus4140;99999;99999;1.732280546;0;0;0;0;0;0;0;0
6266;4143;Bus4143;4142;Bus4142;99999;99999;0.053743441;0;0;0;0;0;0;0;0
6267;4362;Bus4362;4144;Bus4144;99999;99999;5.74544903;0;0;0;0;0;0;0;0
6268;5609;Bus5609;4144;Bus4144;99999;99999;3.551191851;0;0;0;0;0;0;0;0
6269;5042;Bus5042;4146;Bus4146;99999;99999;11.36100268;0;0;0;0;0;0;0;0
6270;5753;Bus5753;4148;Bus4148;2135;2348.5;0.005729578;0;0;0;0;0;0;0;0
6271;5755;Bus5755;4155;Bus4155;99999;99999;6.813729665;0;0;0;0;0;0;0;0
6272;4271;Bus4271;4157;Bus4157;99999;99999;6.799289066;0;0;0;0;0;0;0;0
6273;5457;Bus5457;4159;Bus4159;99999;99999;0.812626064;0;0;0;0;0;0;0;0
6274;4172;Bus4172;4164;Bus4164;99999;99999;14.55129623;0;0;0;0;0;0;0;0
6275;4563;Bus4563;4165;Bus4165;99999;99999;8.993493208;0;0;0;0;0;0;0;0
6276;5205;Bus5205;4167;Bus4167;99999;99999;2.652565628;0;0;0;0;0;0;0;0
6277;5596;Bus5596;4167;Bus4167;99999;99999;6.606717314;0;0;0;0;0;0;0;0
6278;5830;Bus5830;4167;Bus4167;99999;99999;3.869241311;0;0;0;0;0;0;0;0
6279;5846;Bus5846;4166;Bus4166;99999;99999;0.377006224;0;0;0;0;0;0;0;0
6280;4236;Bus4236;4169;Bus4169;99999;99999;8.387186057;0;0;0;0;0;0;0;0
6281;4875;Bus4875;4169;Bus4169;99999;99999;8.776965031;0;0;0;0;0;0;0;0
6282;5190;Bus5190;4170;Bus4170;591;650.1;1.152389976;0;0;0;0;0;0;0;0
6283;5731;Bus5731;4170;Bus4170;591;650.1;0.955235195;0;0;0;0;0;0;0;0
6284;5290;Bus5290;4171;Bus4171;99999;99999;0.190966833;0;0;0;0;0;0;0;0
6285;4874;Bus4874;4172;Bus4172;99999;99999;3.045958333;0;0;0;0;0;0;0;0
6286;5030;Bus5030;4174;Bus4174;99999;99999;8.185101151;0;0;0;0;0;0;0;0
6287;5826;Bus5826;4174;Bus4174;99999;99999;2.742806236;0;0;0;0;0;0;0;0
6288;5031;Bus5031;4175;Bus4175;627;689.7;0.652999986;0;0;0;0;0;0;0;0
6289;5757;Bus5757;4178;Bus4178;99999;99999;0.144385365;0;0;0;0;0;0;0;0
6290;5756;Bus5756;4179;Bus4179;99999;99999;1.997903799;0;0;0;0;0;0;0;0
6291;4496;Bus4496;4181;Bus4181;99999;99999;10.10508276;0;0;0;0;0;0;0;0
6292;4496;Bus4496;4181;Bus4181;99999;99999;9.960695097;0;0;0;0;0;0;0;0
6293;4281;Bus4281;4182;Bus4182;99999;99999;5.297968335;0;0;0;0;0;0;0;0
6294;5758;Bus5758;4182;Bus4182;99999;99999;18.11699229;0;0;0;0;0;0;0;0
6295;4409;Bus4409;4183;Bus4183;99999;99999;0.095053698;0;0;0;0;0;0;0;0
6296;5759;Bus5759;4186;Bus4186;99999;99999;1.804473398;0;0;0;0;0;0;0;0
6297;5234;Bus5234;4189;Bus4189;99999;99999;0.692935145;0;0;0;0;0;0;0;0
6298;4722;Bus4722;4190;Bus4190;99999;99999;3.33163531;0;0;0;0;0;0;0;0
6299;5455;Bus5455;4190;Bus4190;99999;99999;7.561608203;0;0;0;0;0;0;0;0
6300;5760;Bus5760;4192;Bus4192;99999;99999;0.288713433;0;0;0;0;0;0;0;0
6301;5598;Bus5598;4193;Bus4193;99999;99999;4.14305814;0;0;0;0;0;0;0;0
